aX,aY,aZ,gX,gY,gZ,Result
11928.0,-10368.0,-6900.0,-374.0,-117.0,33.0,0.0
11812.0,-10888.0,-6988.0,-366.0,-57.0,-81.0,0.0
11892.0,-10512.0,-7088.0,-417.0,259.0,-201.0,0.0
11688.0,-10484.0,-6964.0,-162.0,202.0,4.0,0.0
12108.0,-10492.0,-6964.0,-194.0,530.0,-257.0,0.0
12052.0,-10328.0,-6944.0,-135.0,368.0,-210.0,0.0
12024.0,-10256.0,-6792.0,9.0,467.0,-179.0,0.0
11964.0,-10392.0,-6832.0,-322.0,42.0,16.0,0.0
12036.0,-10660.0,-6824.0,-154.0,36.0,-123.0,0.0
12180.0,-10396.0,-6828.0,69.0,154.0,-135.0,1.0
12104.0,-10424.0,-6760.0,-99.0,239.0,-322.0,1.0
12100.0,-10260.0,-6768.0,-64.0,301.0,-68.0,1.0
12120.0,-10196.0,-6424.0,-128.0,300.0,-118.0,1.0
12228.0,-10392.0,-6640.0,-263.0,127.0,-20.0,1.0
12260.0,-10384.0,-6436.0,88.0,506.0,-220.0,1.0
12172.0,-10504.0,-6416.0,-97.0,149.0,-120.0,1.0
12164.0,-10368.0,-6164.0,-99.0,138.0,-32.0,1.0
12216.0,-10328.0,-6136.0,-24.0,45.0,-117.0,1.0
12108.0,-10560.0,-6428.0,-106.0,-312.0,-31.0,1.0
12344.0,-10520.0,-6856.0,-214.0,-424.0,-135.0,1.0
12584.0,-11588.0,-7448.0,-88.0,-16.0,-420.0,1.0
11372.0,-16960.0,-8004.0,-10417.0,16156.0,-19396.0,1.0
22560.0,-576.0,6436.0,8582.0,-28603.0,10228.0,1.0
-4116.0,-32768.0,-25124.0,14714.0,-1490.0,-4179.0,1.0
18724.0,1444.0,-752.0,9271.0,14269.0,-6711.0,1.0
2056.0,-9844.0,732.0,-10533.0,-15371.0,4413.0,1.0
15632.0,-10996.0,-16212.0,6248.0,5788.0,-1282.0,1.0
14652.0,-5112.0,1776.0,-5139.0,-2395.0,-674.0,1.0
9180.0,-21272.0,-16056.0,1685.0,3695.0,-5888.0,1.0
18212.0,-928.0,3532.0,590.0,9580.0,-3275.0,1.0
8592.0,-12332.0,-8576.0,409.0,-12292.0,6791.0,1.0
18260.0,-8472.0,-8788.0,1997.0,10304.0,-5779.0,1.0
13444.0,-8380.0,380.0,45.0,-11892.0,7258.0,1.0
13060.0,-20212.0,-15792.0,-1075.0,7839.0,-8125.0,1.0
12368.0,916.0,1536.0,4880.0,13851.0,-2475.0,1.0
7444.0,-6756.0,-6904.0,-6536.0,-12434.0,3995.0,1.0
11584.0,-11540.0,-9744.0,1838.0,12928.0,-1549.0,1.0
16372.0,-8836.0,-3160.0,3097.0,4244.0,7020.0,1.0
11028.0,-7456.0,-5880.0,-9716.0,-13932.0,8076.0,1.0
5196.0,-25020.0,-16644.0,4172.0,9539.0,-5226.0,1.0
15172.0,-1352.0,8972.0,4965.0,11647.0,-7793.0,1.0
5428.0,-13212.0,-10596.0,-4926.0,-14891.0,3609.0,1.0
18760.0,-7776.0,-11500.0,6198.0,7143.0,1813.0,1.0
11104.0,-8560.0,5792.0,-2048.0,-1629.0,2426.0,1.0
14156.0,-7080.0,-8496.0,-1915.0,-10002.0,7284.0,1.0
14040.0,-13640.0,-7680.0,-1660.0,5801.0,2694.0,1.0
12364.0,-9900.0,2524.0,-2701.0,-5759.0,6301.0,1.0
12228.0,-12876.0,-10424.0,-5630.0,-5983.0,-509.0,1.0
10152.0,-12348.0,-11132.0,3660.0,6860.0,-5068.0,1.0
7316.0,-5792.0,4636.0,-1828.0,17102.0,-14219.0,1.0
13288.0,-2664.0,-2544.0,811.0,-24198.0,14242.0,1.0
12176.0,-23256.0,-19720.0,1902.0,16496.0,-12522.0,1.0
15408.0,-1072.0,7204.0,9970.0,5893.0,-1396.0,1.0
3080.0,-7008.0,-1612.0,-9206.0,-30715.0,13352.0,1.0
15436.0,-15640.0,-20472.0,1184.0,8550.0,-8051.0,1.0
11012.0,-5916.0,2700.0,5782.0,-822.0,8074.0,1.0
13416.0,-9856.0,-6828.0,-5273.0,-7757.0,-5629.0,1.0
14996.0,-10836.0,-12804.0,651.0,9146.0,-5938.0,1.0
13804.0,-5272.0,2808.0,124.0,-4112.0,-179.0,1.0
12500.0,-10340.0,-13520.0,-1425.0,-3142.0,-4984.0,1.0
8224.0,-9020.0,-12928.0,1256.0,31369.0,-29120.0,1.0
17928.0,-5924.0,14188.0,18394.0,-16124.0,17100.0,1.0
7528.0,-14304.0,-12292.0,-8439.0,-19641.0,2813.0,1.0
19644.0,-6680.0,-17340.0,8156.0,18101.0,-4297.0,1.0
9836.0,-3480.0,16476.0,-4033.0,-882.0,9291.0,1.0
10548.0,-12496.0,-15540.0,-2237.0,-17587.0,-2536.0,1.0
16920.0,-9272.0,-10880.0,-571.0,19262.0,-2354.0,1.0
17120.0,-3356.0,12800.0,-2579.0,-12185.0,5973.0,1.0
-248.0,-16444.0,-19576.0,-1545.0,-32768.0,15333.0,1.0
13532.0,-13232.0,-19492.0,5143.0,16558.0,-7030.0,1.0
12892.0,-2676.0,8876.0,377.0,6473.0,-3156.0,1.0
4956.0,-13184.0,-9512.0,-4052.0,-28965.0,12453.0,1.0
11332.0,-11712.0,-26820.0,4214.0,27472.0,-18928.0,1.0
16432.0,-3064.0,16024.0,9140.0,-1910.0,7785.0,1.0
5080.0,-14976.0,-10280.0,-1905.0,-24345.0,3961.0,1.0
17100.0,-4264.0,-22028.0,3654.0,11650.0,-4083.0,1.0
8804.0,-13368.0,6152.0,-4558.0,2875.0,-2864.0,1.0
11504.0,-12020.0,-7752.0,-2436.0,-13488.0,2589.0,1.0
10944.0,-9760.0,-20356.0,1592.0,9534.0,-3557.0,1.0
13320.0,-5648.0,3540.0,-3045.0,27350.0,-14625.0,1.0
10588.0,-7244.0,2288.0,-3386.0,-21042.0,11381.0,1.0
9632.0,-13716.0,-19952.0,1534.0,-3152.0,-575.0,1.0
15424.0,-5716.0,-5592.0,4647.0,21315.0,-6071.0,1.0
11456.0,-6596.0,6292.0,-3791.0,-13882.0,8082.0,1.0
8736.0,-17196.0,-18332.0,152.0,-4830.0,270.0,1.0
15300.0,-9268.0,-8192.0,7382.0,22611.0,-6131.0,1.0
11900.0,-4648.0,9580.0,-8615.0,-10722.0,5645.0,1.0
7188.0,-17840.0,-16944.0,-1543.0,-8844.0,-321.0,1.0
15944.0,-8128.0,-10856.0,6534.0,16949.0,-4376.0,1.0
12720.0,-4004.0,7188.0,-7071.0,-9434.0,6598.0,1.0
8212.0,-18044.0,-15736.0,-4734.0,-6988.0,-894.0,1.0
14296.0,-10816.0,-10628.0,-12097.0,20827.0,-10167.0,1.0
13260.0,-2796.0,5428.0,-2012.0,-10721.0,10151.0,0.0
11020.0,-15972.0,-12596.0,664.0,-809.0,-2133.0,0.0
12640.0,-6312.0,-6396.0,1721.0,1990.0,1483.0,0.0
11012.0,-10216.0,-1788.0,-1800.0,-5122.0,3329.0,0.0
12632.0,-15552.0,-16156.0,-2240.0,-3816.0,-3089.0,0.0
13492.0,-6004.0,-9960.0,8901.0,15146.0,-519.0,0.0
9868.0,-7092.0,7776.0,-2558.0,-4178.0,1506.0,0.0
10676.0,-14076.0,-13632.0,-2105.0,-8851.0,85.0,0.0
14556.0,-12132.0,-8148.0,4172.0,7960.0,-974.0,0.0
12400.0,-9356.0,-2048.0,-407.0,1682.0,-2745.0,0.0
13520.0,-9992.0,-7344.0,-1772.0,-3628.0,416.0,0.0
12364.0,-9876.0,-7784.0,396.0,2061.0,-702.0,0.0
12568.0,-9428.0,-5072.0,-150.0,2039.0,-160.0,0.0
12748.0,-9516.0,-5108.0,245.0,548.0,158.0,0.0
12900.0,-9828.0,-6156.0,-767.0,-611.0,648.0,0.0
12764.0,-10524.0,-6316.0,-312.0,19.0,717.0,0.0
13036.0,-10500.0,-6400.0,-210.0,1150.0,-345.0,0.0
13024.0,-9788.0,-6308.0,-79.0,1109.0,-103.0,0.0
12496.0,-9988.0,-5996.0,-247.0,1198.0,-22.0,0.0
12368.0,-9996.0,-4744.0,-154.0,833.0,421.0,0.0
12484.0,-10348.0,-4560.0,81.0,-7.0,31.0,0.0
13096.0,-9700.0,-4748.0,-462.0,-843.0,-46.0,0.0
13224.0,-9672.0,-5396.0,-1148.0,-1200.0,-365.0,0.0
13576.0,-9588.0,-6044.0,-1933.0,-1314.0,-499.0,0.0
13236.0,-9152.0,-6712.0,-1926.0,-881.0,571.0,0.0
12824.0,-10540.0,-7096.0,-1762.0,-202.0,588.0,0.0
12892.0,-9448.0,-6508.0,-2611.0,1234.0,-387.0,0.0
12680.0,-10620.0,-5948.0,-131.0,1576.0,1022.0,0.0
12668.0,-11064.0,-5756.0,-1117.0,2418.0,-1048.0,0.0
12496.0,-10300.0,-5600.0,29.0,2050.0,-791.0,0.0
12768.0,-9920.0,-5304.0,-564.0,1641.0,-1445.0,0.0
13304.0,-9516.0,-4772.0,-38.0,945.0,-1075.0,0.0
12988.0,-10308.0,-4652.0,-1081.0,-226.0,-2315.0,0.0
12996.0,-9444.0,-4996.0,-850.0,-1238.0,-2629.0,0.0
13604.0,-9616.0,-5328.0,-1036.0,-3111.0,-2944.0,0.0
13832.0,-7784.0,-6524.0,-3425.0,-3861.0,-3366.0,0.0
13572.0,-7928.0,-7864.0,-2823.0,-3966.0,-3020.0,0.0
13244.0,-7680.0,-7632.0,-3699.0,-2942.0,-3793.0,0.0
13396.0,-6592.0,-7776.0,-4258.0,-3120.0,-2808.0,0.0
13516.0,-6396.0,-8728.0,-4470.0,-3345.0,-2212.0,0.0
13836.0,-6308.0,-9768.0,-4138.0,-2126.0,-1783.0,0.0
13656.0,-6012.0,-10392.0,-3606.0,-1797.0,-723.0,0.0
13636.0,-5808.0,-10320.0,-2813.0,-765.0,-54.0,0.0
13768.0,-5900.0,-9608.0,-2047.0,-52.0,-689.0,0.0
13408.0,-5572.0,-10052.0,-1616.0,-344.0,-424.0,0.0
13596.0,-5372.0,-9768.0,-1008.0,-445.0,231.0,0.0
13700.0,-5656.0,-9892.0,-1018.0,-230.0,-691.0,0.0
13900.0,-5584.0,-10068.0,-712.0,-227.0,-312.0,0.0
13912.0,-5408.0,-9816.0,-657.0,-325.0,-317.0,0.0
13352.0,-5472.0,-10176.0,-621.0,-394.0,-374.0,0.0
13508.0,-4896.0,-10352.0,-1228.0,-401.0,-818.0,0.0
13728.0,-5336.0,-10128.0,-105.0,-196.0,446.0,0.0
13644.0,-5168.0,-9912.0,-462.0,-324.0,-99.0,0.0
13624.0,-5200.0,-10204.0,-248.0,-387.0,109.0,0.0
13652.0,-5156.0,-10360.0,-327.0,-596.0,96.0,0.0
13584.0,-5080.0,-10244.0,-103.0,-609.0,305.0,0.0
13508.0,-5016.0,-10348.0,-316.0,-417.0,110.0,0.0
13696.0,-5104.0,-10576.0,-414.0,-223.0,-57.0,0.0
13672.0,-5224.0,-10312.0,-598.0,-73.0,-82.0,0.0
13588.0,-5264.0,-10392.0,-404.0,-192.0,-97.0,0.0
13540.0,-5172.0,-10448.0,-377.0,-270.0,-153.0,0.0
13392.0,-4992.0,-10460.0,-143.0,-236.0,150.0,0.0
13304.0,-5280.0,-10380.0,-197.0,-242.0,74.0,0.0
13396.0,-4828.0,-10252.0,-304.0,-395.0,50.0,0.0
13316.0,-5120.0,-10780.0,-174.0,-271.0,129.0,0.0
13512.0,-5368.0,-10256.0,-261.0,-271.0,378.0,0.0
13232.0,-5316.0,-10452.0,-366.0,-728.0,163.0,0.0
13064.0,-4956.0,-11076.0,-194.0,-758.0,245.0,0.0
13304.0,-5276.0,-10688.0,-648.0,-490.0,449.0,0.0
13112.0,-5156.0,-10392.0,-360.0,-945.0,881.0,0.0
13336.0,-5116.0,-10720.0,-244.0,-1037.0,706.0,0.0
13292.0,-5612.0,-10824.0,-219.0,-836.0,779.0,0.0
13180.0,-5212.0,-10820.0,-135.0,-1591.0,758.0,0.0
13344.0,-5576.0,-10940.0,145.0,-1456.0,1294.0,0.0
13844.0,-6552.0,-11340.0,-375.0,-615.0,410.0,0.0
13780.0,-8096.0,-12040.0,-1544.0,-13.0,-790.0,0.0
13780.0,-7400.0,-11244.0,-175.0,4347.0,-3665.0,0.0
14232.0,-6808.0,-8748.0,-2984.0,4574.0,-5775.0,0.0
13372.0,-2768.0,-7220.0,-3158.0,3518.0,-6981.0,0.0
13076.0,-660.0,-6680.0,-3254.0,-2290.0,-4260.0,0.0
13504.0,-1744.0,-10736.0,-2744.0,-5462.0,-3952.0,0.0
14080.0,-1832.0,-12212.0,-3136.0,-3296.0,-878.0,0.0
13548.0,-1604.0,-12396.0,-1912.0,-1584.0,-2509.0,0.0
13928.0,-544.0,-12632.0,-3590.0,-1691.0,-1886.0,0.0
13588.0,-420.0,-13188.0,-4312.0,-1198.0,-933.0,0.0
13668.0,-808.0,-12992.0,-4490.0,149.0,-1504.0,0.0
13848.0,-120.0,-12236.0,-4725.0,1148.0,-898.0,0.0
13628.0,92.0,-11780.0,-3058.0,-80.0,874.0,0.0
13156.0,556.0,-12172.0,-4871.0,-465.0,304.0,0.0
12988.0,824.0,-11932.0,-3204.0,-1747.0,2245.0,0.0
13064.0,508.0,-12048.0,-2991.0,-1297.0,770.0,0.0
13516.0,224.0,-12476.0,-2340.0,-832.0,1334.0,0.0
13284.0,596.0,-12256.0,-1567.0,-381.0,1040.0,0.0
13068.0,288.0,-12204.0,-1373.0,-752.0,1614.0,0.0
13276.0,492.0,-12504.0,-1524.0,-585.0,795.0,0.0
13276.0,580.0,-12456.0,-1371.0,-343.0,1044.0,0.0
13220.0,236.0,-12432.0,-1280.0,-504.0,1267.0,0.0
13336.0,244.0,-12220.0,-738.0,-128.0,541.0,0.0
13432.0,196.0,-12192.0,-963.0,-185.0,78.0,0.0
13248.0,464.0,-12480.0,-511.0,44.0,280.0,0.0
13248.0,816.0,-12220.0,-804.0,166.0,122.0,0.0
13336.0,116.0,-12744.0,-352.0,-73.0,161.0,0.0
13216.0,552.0,-12068.0,91.0,-249.0,568.0,0.0
13072.0,300.0,-12380.0,-295.0,-167.0,24.0,0.0
12656.0,536.0,-12604.0,239.0,-297.0,344.0,0.0
12420.0,220.0,-12644.0,74.0,-511.0,22.0,0.0
13056.0,324.0,-11972.0,-116.0,-888.0,654.0,0.0
12900.0,-60.0,-12652.0,-233.0,-1924.0,221.0,0.0
13384.0,-180.0,-12640.0,249.0,-424.0,-187.0,0.0
13736.0,-8.0,-12680.0,1402.0,-345.0,613.0,0.0
12876.0,212.0,-12828.0,-650.0,-1007.0,-12.0,0.0
12556.0,160.0,-12456.0,257.0,-1039.0,507.0,0.0
13016.0,-188.0,-12892.0,91.0,-791.0,-49.0,0.0
12716.0,124.0,-12880.0,-131.0,-1092.0,311.0,0.0
12500.0,-252.0,-12780.0,325.0,-1151.0,1035.0,0.0
12556.0,-208.0,-12656.0,-490.0,-1315.0,685.0,0.0
12528.0,284.0,-12944.0,-328.0,-1972.0,1078.0,0.0
12824.0,-300.0,-13296.0,-527.0,-1863.0,1168.0,0.0
13232.0,-796.0,-13560.0,-824.0,-1421.0,1150.0,0.0
12280.0,-788.0,-13264.0,518.0,-1657.0,583.0,0.0
12084.0,-484.0,-14864.0,762.0,-558.0,-19.0,0.0
11532.0,-844.0,-14388.0,2622.0,1588.0,-207.0,0.0
12176.0,-1140.0,-13440.0,3390.0,1953.0,58.0,0.0
12948.0,-1456.0,-13228.0,3288.0,2224.0,-204.0,0.0
12372.0,-668.0,-14120.0,1062.0,3648.0,-786.0,0.0
12336.0,-940.0,-13388.0,4321.0,4391.0,1445.0,0.0
14052.0,-2928.0,-11920.0,3030.0,5990.0,1035.0,0.0
13780.0,-1492.0,-11336.0,1267.0,6191.0,1265.0,0.0
13844.0,-2984.0,-9900.0,1642.0,6611.0,2030.0,0.0
14216.0,-2984.0,-8940.0,650.0,4819.0,2689.0,0.0
14564.0,-3520.0,-9036.0,240.0,3822.0,2755.0,0.0
14828.0,-3564.0,-9068.0,-122.0,3857.0,1237.0,0.0
15284.0,-2896.0,-8660.0,-1200.0,3329.0,1994.0,0.0
15312.0,-4344.0,-8184.0,-1080.0,2673.0,657.0,0.0
14932.0,-4388.0,-8076.0,-258.0,1050.0,259.0,0.0
14556.0,-3924.0,-8296.0,-1666.0,471.0,-1329.0,0.0
14392.0,-2992.0,-8432.0,-2007.0,-339.0,-1014.0,0.0
14620.0,-2768.0,-8252.0,-3185.0,-1131.0,-400.0,0.0
14648.0,-3024.0,-8800.0,-4252.0,-2656.0,-61.0,0.0
15188.0,-3340.0,-9104.0,-3404.0,-2299.0,-772.0,0.0
15204.0,-3412.0,-9716.0,-732.0,-1246.0,339.0,0.0
15712.0,-3800.0,-9556.0,-2094.0,-1109.0,-327.0,0.0
14764.0,-2892.0,-9520.0,-648.0,-419.0,-977.0,0.0
14840.0,-2372.0,-9128.0,-1137.0,-749.0,-1550.0,0.0
15016.0,-1908.0,-10192.0,-758.0,-1324.0,-136.0,0.0
15412.0,-2504.0,-9956.0,-914.0,136.0,-387.0,0.0
14544.0,-1960.0,-9608.0,-570.0,-250.0,-419.0,0.0
14912.0,-2540.0,-10048.0,-381.0,-300.0,-427.0,0.0
14440.0,-2156.0,-9680.0,-892.0,-565.0,-832.0,0.0
14680.0,-2328.0,-9508.0,65.0,-1004.0,-482.0,0.0
14504.0,-2276.0,-9584.0,401.0,-1187.0,-503.0,0.0
14504.0,-2200.0,-9736.0,594.0,-1198.0,-818.0,0.0
14448.0,-2408.0,-10036.0,556.0,-1638.0,-726.0,0.0
14428.0,-1736.0,-10308.0,385.0,-2064.0,-842.0,0.0
14380.0,-1580.0,-10572.0,345.0,-2259.0,-696.0,0.0
14224.0,-1716.0,-10636.0,57.0,-2346.0,-261.0,0.0
14892.0,-2108.0,-11804.0,337.0,-1626.0,-516.0,0.0
14220.0,-1380.0,-11056.0,-123.0,-1449.0,-426.0,0.0
13940.0,-1424.0,-11548.0,-337.0,-2236.0,-142.0,0.0
13928.0,-1532.0,-12060.0,-386.0,-1453.0,168.0,0.0
13680.0,-1488.0,-11628.0,-556.0,-1066.0,134.0,0.0
13720.0,-1508.0,-11388.0,-732.0,-1192.0,-286.0,0.0
13672.0,-984.0,-11992.0,-545.0,-690.0,135.0,0.0
13440.0,-1552.0,-12004.0,-253.0,-403.0,535.0,0.0
13500.0,-1976.0,-11920.0,-45.0,-122.0,-542.0,0.0
13376.0,-1952.0,-13184.0,2145.0,692.0,-1391.0,0.0
13688.0,-2360.0,-13100.0,3290.0,3268.0,-2775.0,0.0
14272.0,-1676.0,-11868.0,3216.0,3660.0,-3389.0,0.0
14472.0,-1924.0,-10748.0,1943.0,4386.0,-3869.0,0.0
14520.0,-172.0,-9144.0,2359.0,2290.0,-3011.0,0.0
14788.0,-244.0,-9252.0,657.0,707.0,-3207.0,0.0
14800.0,-124.0,-9308.0,1674.0,-1779.0,1076.0,0.0
14332.0,-1108.0,-9848.0,-1121.0,-1454.0,511.0,0.0
14376.0,-1412.0,-10348.0,-563.0,-1147.0,1273.0,0.0
14624.0,-1860.0,-10588.0,-266.0,-256.0,384.0,0.0
14644.0,-1600.0,-10140.0,104.0,561.0,518.0,0.0
14820.0,-1488.0,-9884.0,-484.0,484.0,54.0,0.0
14860.0,-1548.0,-10024.0,177.0,-50.0,504.0,0.0
14816.0,-1344.0,-10296.0,108.0,575.0,-252.0,0.0
14464.0,-1176.0,-10264.0,26.0,211.0,192.0,0.0
14576.0,-1324.0,-10120.0,6.0,-18.0,292.0,0.0
14652.0,-1320.0,-10180.0,26.0,-83.0,547.0,0.0
14628.0,-1508.0,-10276.0,586.0,-723.0,1453.0,0.0
14528.0,-2240.0,-10404.0,1225.0,-115.0,1560.0,0.0
14572.0,-1980.0,-10220.0,1778.0,-116.0,1549.0,0.0
14936.0,-2280.0,-9960.0,3535.0,-886.0,3429.0,0.0
14700.0,-3588.0,-10644.0,1472.0,-785.0,1252.0,0.0
14476.0,-2672.0,-10400.0,881.0,-331.0,586.0,0.0
14372.0,-3312.0,-10820.0,1266.0,219.0,1433.0,0.0
14336.0,-2888.0,-10468.0,-869.0,1260.0,-557.0,0.0
14548.0,-2788.0,-9576.0,123.0,1397.0,471.0,0.0
14408.0,-3288.0,-8772.0,167.0,1296.0,268.0,0.0
15488.0,-3980.0,-8604.0,983.0,1170.0,442.0,0.0
16144.0,-4212.0,-7920.0,1430.0,-287.0,356.0,0.0
15820.0,-4468.0,-7880.0,1465.0,-1251.0,-1028.0,0.0
14204.0,-3364.0,-9772.0,-74.0,-1644.0,-1413.0,0.0
13064.0,-3280.0,-9976.0,-629.0,-2490.0,810.0,0.0
12928.0,-3532.0,-10372.0,-361.0,-3055.0,1619.0,0.0
13240.0,-4268.0,-11000.0,-907.0,-2274.0,1655.0,0.0
13796.0,-4784.0,-11872.0,544.0,-1370.0,1599.0,0.0
14400.0,-4768.0,-10892.0,-431.0,-28.0,344.0,0.0
13632.0,-3604.0,-11052.0,-720.0,-745.0,56.0,0.0
13340.0,-3648.0,-11656.0,-1012.0,-366.0,30.0,0.0
13228.0,-3764.0,-11208.0,-953.0,-143.0,248.0,0.0
13176.0,-3744.0,-10780.0,-421.0,-305.0,1085.0,0.0
13508.0,-4496.0,-10764.0,-395.0,-420.0,1189.0,0.0
13352.0,-4176.0,-10664.0,-1194.0,-811.0,953.0,0.0
13920.0,-4364.0,-10444.0,-1114.0,-1234.0,1109.0,0.0
13208.0,-3964.0,-10544.0,-1378.0,-1718.0,679.0,0.0
14080.0,-4568.0,-11348.0,-549.0,-1641.0,1030.0,0.0
13704.0,-4224.0,-11772.0,-1165.0,-1560.0,782.0,0.0
13664.0,-4644.0,-11832.0,-140.0,-975.0,868.0,0.0
13264.0,-4396.0,-12520.0,73.0,-592.0,-301.0,0.0
12628.0,-4328.0,-13064.0,1344.0,1348.0,-1158.0,0.0
12828.0,-5108.0,-11456.0,3262.0,2509.0,-629.0,0.0
12864.0,-4556.0,-10184.0,785.0,2227.0,-2140.0,0.0
13128.0,-3656.0,-10548.0,-412.0,918.0,-1351.0,0.0
13644.0,-3364.0,-10756.0,-3.0,383.0,63.0,0.0
13628.0,-3976.0,-10968.0,21.0,496.0,617.0,0.0
13596.0,-4744.0,-10172.0,790.0,254.0,1143.0,0.0
13796.0,-5044.0,-10004.0,517.0,-791.0,253.0,0.0
13740.0,-4424.0,-10248.0,1456.0,-1297.0,287.0,0.0
13596.0,-4708.0,-10652.0,1182.0,-1485.0,1285.0,0.0
12832.0,-5156.0,-10816.0,748.0,-1715.0,1387.0,0.0
13116.0,-4796.0,-10980.0,-17.0,-1915.0,841.0,0.0
13312.0,-5168.0,-10916.0,32.0,-2895.0,1188.0,0.0
12748.0,-5448.0,-11712.0,-157.0,-2783.0,517.0,0.0
12900.0,-5620.0,-11720.0,1663.0,-927.0,1771.0,0.0
12600.0,-6552.0,-11260.0,1739.0,-870.0,784.0,0.0
12644.0,-6100.0,-11096.0,898.0,-1685.0,-617.0,0.0
12184.0,-5424.0,-11732.0,80.0,-2476.0,-1029.0,0.0
12264.0,-5200.0,-12356.0,428.0,-2100.0,61.0,0.0
11940.0,-5380.0,-12404.0,-145.0,303.0,-72.0,0.0
12624.0,-5532.0,-11464.0,1754.0,2021.0,146.0,0.0
12920.0,-7292.0,-10696.0,1435.0,2184.0,-1023.0,0.0
12968.0,-6056.0,-10436.0,590.0,1593.0,-2048.0,0.0
13556.0,-5924.0,-10312.0,639.0,1023.0,-1633.0,0.0
13056.0,-4896.0,-11124.0,14.0,1125.0,-360.0,0.0
12504.0,-5600.0,-11148.0,43.0,1865.0,1350.0,0.0
12540.0,-5360.0,-10228.0,544.0,549.0,1515.0,0.0
12392.0,-5848.0,-10120.0,-112.0,-958.0,1793.0,1.0
12140.0,-7076.0,-10828.0,301.0,-2044.0,1330.0,1.0
12120.0,-6644.0,-12032.0,904.0,-959.0,599.0,1.0
13112.0,-6928.0,-11412.0,75.0,-259.0,298.0,1.0
11604.0,-6168.0,-10884.0,-756.0,-1026.0,722.0,1.0
11824.0,-5636.0,-11080.0,-1143.0,-1725.0,809.0,1.0
11660.0,-6756.0,-11392.0,-810.0,-1772.0,976.0,1.0
11764.0,-6940.0,-11288.0,-597.0,-2116.0,1327.0,1.0
11772.0,-7008.0,-11392.0,-1019.0,-3407.0,1691.0,1.0
10904.0,-6964.0,-12516.0,-2154.0,-9089.0,3712.0,1.0
6172.0,-8108.0,-22872.0,25.0,-1891.0,-3910.0,1.0
9700.0,-8696.0,-20392.0,9490.0,32767.0,-18716.0,1.0
19888.0,4564.0,14356.0,23296.0,3885.0,18605.0,1.0
4064.0,-2616.0,-4812.0,-14860.0,-32768.0,19640.0,1.0
17112.0,-12740.0,-23752.0,3717.0,17753.0,-4322.0,1.0
12824.0,-10328.0,7104.0,610.0,208.0,5023.0,1.0
10736.0,-6720.0,-14828.0,-1360.0,4703.0,-16599.0,1.0
18368.0,-3048.0,-9528.0,8994.0,-85.0,8078.0,1.0
1376.0,-11708.0,-6984.0,-5360.0,-10685.0,5002.0,1.0
16352.0,-7460.0,-11796.0,3120.0,6463.0,-3387.0,1.0
12864.0,-6248.0,-3156.0,1042.0,-14910.0,12709.0,1.0
11812.0,-11044.0,-17932.0,-3655.0,12955.0,-10436.0,1.0
15708.0,-7600.0,2020.0,4064.0,-1186.0,1121.0,1.0
5204.0,-14228.0,-13528.0,-6253.0,-1349.0,-10680.0,1.0
12648.0,-3712.0,-13992.0,656.0,24594.0,-17446.0,1.0
10256.0,-748.0,5376.0,-5043.0,-21189.0,15943.0,1.0
7052.0,-19568.0,-25452.0,-4591.0,492.0,-11446.0,1.0
18840.0,-2540.0,-7956.0,9144.0,4684.0,5148.0,1.0
5524.0,-8820.0,-5416.0,-3910.0,-9366.0,1429.0,1.0
15380.0,-4812.0,-17488.0,6317.0,2316.0,1534.0,1.0
13928.0,-2164.0,-1656.0,4961.0,-8796.0,14285.0,1.0
5900.0,-24028.0,-14196.0,-11505.0,-3656.0,-635.0,1.0
9204.0,-8016.0,-15120.0,2013.0,18503.0,-8738.0,1.0
8736.0,-4696.0,2488.0,-9409.0,-5100.0,-3090.0,1.0
6792.0,-10824.0,-19656.0,7214.0,-12011.0,-215.0,1.0
13232.0,-4988.0,-17096.0,-3034.0,23204.0,-18330.0,1.0
13912.0,-6568.0,7752.0,6835.0,-18140.0,18405.0,1.0
5356.0,-9900.0,-24900.0,1798.0,-1867.0,-5165.0,1.0
17792.0,-9132.0,-8804.0,7236.0,15553.0,245.0,1.0
12824.0,3656.0,6456.0,-671.0,-17596.0,21823.0,1.0
5812.0,-15444.0,-21604.0,2394.0,3357.0,-10912.0,1.0
13016.0,-3244.0,-3892.0,8345.0,10395.0,-2316.0,1.0
7380.0,-14288.0,-8728.0,-16938.0,-1828.0,-4677.0,1.0
17212.0,-9688.0,-8248.0,15847.0,-3489.0,3129.0,1.0
5028.0,-5776.0,-11576.0,-7566.0,4039.0,-5320.0,1.0
15232.0,-13188.0,-4400.0,-3740.0,2645.0,-1692.0,1.0
5044.0,-13444.0,-13672.0,-3111.0,-11461.0,4214.0,1.0
18004.0,-9880.0,-9036.0,-2942.0,13783.0,-5247.0,1.0
9624.0,-9500.0,-1820.0,1299.0,-15380.0,7882.0,1.0
10344.0,-10124.0,-17768.0,591.0,13181.0,-7716.0,1.0
12688.0,-7396.0,-2752.0,-7226.0,-3056.0,7090.0,1.0
7844.0,-13552.0,-14656.0,1267.0,5307.0,-6939.0,1.0
14848.0,-4080.0,-2492.0,2873.0,-4296.0,4687.0,1.0
5980.0,-18508.0,-18584.0,-5183.0,-8561.0,388.0,1.0
16236.0,-2988.0,-7892.0,6196.0,8166.0,-724.0,1.0
